filename,true_chunks,detected_chunks,true_positives,false_positives,false_negatives
file_1402.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1403.json,"[0, 1, 2, 3, 4, 6, 7]",[],0,0,7
file_1404.json,"[99, 38, 6, 40, 73, 71, 11, 112, 80, 53, 85, 88, 94, 95]",[],0,0,14
file_1405.json,"[3, 4, 7, 41, 11, 45, 46, 13, 47, 50, 19, 51, 55, 25, 57, 30]",[],0,0,16
file_1406.json,"[7, 138, 12, 13, 16, 147, 27, 30, 34, 163, 167, 168, 171, 49, 178, 186, 59, 187, 195, 70, 71, 74, 84, 104, 112, 118, 122]",[],0,0,27
file_1407.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1408.json,"[256, 2, 6, 135, 7, 144, 17, 20, 22, 279, 154, 163, 35, 168, 172, 177, 57, 62, 206, 216, 219, 221, 226, 228, 242, 122, 124, 126]",[],0,0,28
file_1409.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1410.json,"[0, 1, 2, 3, 7, 8]",[],0,0,6
file_1411.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1412.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1413.json,"[2, 5, 9, 11, 13, 15, 18, 25, 30, 31, 33, 34, 38, 45, 47, 53, 63, 65, 66]",[],0,0,19
file_1414.json,"[1, 39, 8, 13, 14, 15, 16, 27, 28, 29]",[],0,0,10
file_1415.json,"[0, 1, 2, 4, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19]",[],0,0,15
file_1416.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1417.json,"[1, 133, 134, 139, 14, 149, 22, 26, 27, 28, 35, 43, 51, 57, 58, 59, 73, 81, 93, 95, 99, 109, 117, 118, 123]",[],0,0,25
file_1418.json,"[32, 3, 35, 70, 7, 8, 38, 6, 18, 84, 53, 56, 26, 91, 30]",[],0,0,15
file_1419.json,"[0, 2, 4, 5, 7, 8, 9, 10]",[],0,0,8
file_1420.json,"[0, 2, 5, 6, 7, 8, 9, 14, 15, 16, 17, 18, 20, 21, 22]",[],0,0,15
file_1421.json,"[0, 33, 2, 3, 4, 5, 14, 16, 18, 21, 24, 25, 29, 30]",[],0,0,14
file_1422.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1423.json,"[33, 196, 142, 240, 81, 50, 114, 181, 278, 121, 29]",[],0,0,11
file_1424.json,"[1, 2, 42, 45, 13, 15, 48, 17, 21, 23, 24, 28, 29]",[],0,0,13
file_1425.json,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_1426.json,"[7, 8, 10, 15, 17, 19, 22, 28, 29, 36, 39, 43, 47, 53, 82, 88, 92, 95, 96, 105, 110]",[],0,0,21
file_1427.json,"[0, 2, 3, 4, 5, 6, 9, 11, 12]",[],0,0,9
file_1428.json,"[1, 36, 6, 39, 40, 38, 10, 11, 12, 8, 13, 9, 19, 22, 25, 27, 28, 29]",[],0,0,18
file_1429.json,"[1, 2, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17]",[],0,0,14
file_1430.json,"[1, 35, 5, 41, 14, 15, 17, 18, 20, 22, 27]",[],0,0,11
file_1431.json,"[98, 4, 68, 40, 41, 9, 107, 78, 113, 50, 115, 51, 117, 52, 19, 124, 29, 95]",[],0,0,18
file_1432.json,"[68, 40, 158, 91, 175, 80, 144, 114, 147, 148, 52, 119, 151, 27, 126]",[],0,0,15
file_1433.json,"[0, 1, 2, 3, 5]",[],0,0,5
file_1434.json,"[1, 35, 26, 3, 5, 9, 44, 47, 21, 54, 23, 58, 59, 60, 61]",[],0,0,15
file_1435.json,"[2, 4, 6, 18, 21, 22, 23, 25, 33, 45, 50, 55, 57, 62, 64, 68, 70, 76, 78, 80, 85]",[],0,0,21
file_1436.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[],0,0,12
file_1437.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1438.json,"[2, 35, 4, 3, 41, 42, 45, 47, 17, 20, 22, 23, 25]",[],0,0,13
file_1439.json,"[12, 13, 14, 16, 19, 20, 21, 29, 30, 32, 35, 43, 45, 48, 49, 56, 65, 70, 73, 74, 75, 82, 89, 90, 96, 97, 100]",[],0,0,27
file_1440.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1441.json,"[0, 2, 5, 6, 9, 10, 11, 12, 14, 17, 19, 23, 27, 30, 31, 32, 33, 36, 39, 42]",[],0,0,20
file_1442.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1443.json,"[3, 5, 11, 15, 27, 36, 40, 43, 44, 48, 55, 57, 58, 60, 68, 70, 75, 76, 79, 80, 82, 87, 90]",[],0,0,23
file_1444.json,"[6, 140, 12, 142, 146, 150, 155, 29, 158, 162, 35, 36, 78, 80, 84, 94, 100, 111, 114, 126]",[],0,0,20
file_1445.json,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],0,0,17
file_1446.json,"[0, 1, 2, 3, 5, 6]",[],0,0,6
file_1447.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],0,0,14
file_1448.json,"[1, 2, 3, 5, 6]",[],0,0,5
file_1449.json,"[37, 104, 144, 50, 53, 88, 89, 155, 92, 158]",[],0,0,10
file_1450.json,"[129, 2, 142, 146, 23, 30, 163, 37, 38, 169, 170, 53, 190, 192, 84, 105, 112, 114, 119]",[],0,0,19
file_1451.json,"[2, 3, 4, 5, 6]",[],0,0,5
file_1452.json,"[128, 3, 7, 137, 10, 11, 20, 150, 152, 26, 27, 158, 34, 53, 60, 64, 72, 73, 75, 77, 79, 81, 82, 87, 102, 114, 117, 122]",[],0,0,28
file_1453.json,"[4, 7, 11, 15, 18, 24, 25, 34, 35, 39, 43, 44, 49, 56, 57, 58, 66, 67, 72, 76, 80, 84, 93, 94]",[],0,0,24
file_1454.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1455.json,"[133, 33, 36, 40, 41, 46, 48, 55, 56, 64, 66, 68, 73, 78, 80, 85, 91, 104, 105, 109, 113, 116, 117, 125]",[],0,0,24
file_1456.json,"[0, 64, 32, 37, 38, 42, 75, 49, 82, 19, 50, 60, 31]",[],0,0,13
file_1457.json,"[66, 4, 40, 201, 170, 137, 108, 81, 87, 24]",[],0,0,10
file_1458.json,"[1, 131, 3, 133, 132, 8, 136, 141, 150, 30, 31, 33, 168, 45, 54, 186, 187, 60, 62, 191, 75, 205, 82, 211, 210, 126]",[],0,0,26
file_1459.json,"[194, 100, 134, 200, 205, 239, 242, 22, 157, 24, 152, 184]",[],0,0,12
file_1460.json,"[3, 6, 172, 15, 63, 19, 184, 22, 189, 214, 90, 93, 95, 159]",[],0,0,14
file_1461.json,"[0, 1, 2, 3, 4, 5, 6, 7, 9]",[],0,0,9
file_1462.json,"[0, 1, 3, 4, 5, 6, 7, 8, 16, 17, 19, 20]",[],0,0,12
file_1463.json,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_1464.json,"[128, 5, 101, 83, 117, 22, 150, 153, 124, 93, 126, 127]",[],0,0,12
file_1465.json,"[1, 5, 7, 9, 11, 15, 16, 17, 18, 22, 26, 31]",[],0,0,12
file_1466.json,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10]",[],0,0,10
file_1467.json,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11]",[],0,0,10
file_1468.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1469.json,"[2, 3, 5, 6, 9, 10]",[],0,0,6
file_1470.json,"[96, 65, 130, 35, 2, 101, 40, 73, 42, 74, 109, 16, 48, 113, 88, 124, 29]",[],0,0,17
file_1471.json,"[0, 33, 2, 3, 37, 6, 39, 11, 45, 14, 50, 51, 52, 26]",[],0,0,14
file_1472.json,"[161, 99, 4, 6, 13, 79, 112, 48, 17, 149, 117, 22, 94, 58, 29, 126]",[],0,0,16
file_1473.json,"[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 15]",[],0,0,12
file_1474.json,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",[],0,0,13
file_1475.json,"[0, 33, 34, 35, 4, 7, 40, 8, 10, 11, 14, 48, 18, 19, 52, 54, 27]",[],0,0,17
file_1476.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1477.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1478.json,"[7, 71, 8, 41, 11, 76, 78, 15, 49, 81, 61, 20, 52, 82, 53, 56, 29, 31]",[],0,0,18
file_1479.json,"[3, 4, 5, 6, 8, 11, 13, 15]",[],0,0,8
file_1480.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1481.json,"[0, 1, 4, 7, 9, 11, 44, 13, 14, 17, 23, 53, 54, 22]",[],0,0,14
file_1482.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]",[],0,0,10
file_1483.json,"[32, 2, 3, 35, 36, 7, 40, 42, 11, 43, 53, 22, 23, 56, 27, 29]",[],0,0,16
file_1484.json,"[3, 5, 7, 8, 13, 17, 18, 19, 27, 30, 37, 43, 44, 45, 49, 50, 56, 57, 63, 72, 73, 84, 91, 99, 107, 109]",[],0,0,26
file_1485.json,"[0, 33, 36, 6, 71, 107, 44, 56, 57, 59, 92, 61, 30]",[],0,0,13
file_1486.json,"[0, 1, 3, 4, 6, 7, 9, 11, 13, 14, 16, 17]",[],0,0,12
file_1487.json,"[0, 1, 2, 3, 5, 6, 7, 8]",[],0,0,8
file_1488.json,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17]",[],0,0,14
file_1489.json,"[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 16, 17, 18, 19, 20]",[],0,0,15
file_1490.json,"[0, 2, 3, 4, 7, 9, 13, 15, 17, 18, 19, 20, 22, 24, 26, 30]",[],0,0,16
file_1491.json,"[18, 30, 37, 46, 175, 49, 51, 53, 187, 60, 189, 190, 63, 69, 200, 204, 77, 83, 84, 225, 230]",[],0,0,21
file_1492.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1493.json,"[288, 263, 296, 104, 201, 73, 106, 301, 199, 113, 18, 216, 156, 93]",[],0,0,14
file_1494.json,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_1495.json,"[64, 97, 0, 69, 103, 40, 73, 45, 110, 14, 16, 112, 82, 89, 31, 94, 63]",[],0,0,17
file_1496.json,"[0, 5, 9, 13, 14, 16, 19, 20]",[],0,0,8
file_1497.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1498.json,"[0, 1, 2, 3, 4, 6, 7]",[],0,0,7
file_1499.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1500.json,"[0, 1, 3, 4, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23]",[],0,0,19
file_1501.json,"[1, 35, 4, 37, 72, 41, 43, 12, 14, 78, 17, 50, 52, 56, 89, 58]",[],0,0,16
file_1502.json,"[1, 194, 67, 68, 6, 39, 136, 171, 75, 111, 272, 49, 82, 116, 212, 248, 29, 255]",[],0,0,18
file_1503.json,"[1, 132, 133, 6, 156, 160, 170, 45, 176, 50, 189, 191, 196, 70, 204, 77, 81, 209, 211, 84, 85, 222, 229, 104, 111, 120, 126]",[],0,0,27
file_1504.json,"[1, 8, 10, 13, 19, 21, 28, 33, 34, 35, 53, 56, 69, 70, 71, 78, 80, 89, 94]",[],0,0,19
file_1505.json,"[0, 1, 3, 4, 5, 6, 7]",[],0,0,7
file_1506.json,"[0, 1, 2, 5, 6, 7, 8, 10, 11, 12, 13, 14]",[],0,0,12
file_1507.json,"[128, 131, 132, 4, 7, 10, 17, 18, 20, 26, 28, 40, 59, 63, 80, 83, 84, 86, 97, 110, 122]",[],0,0,21
file_1508.json,"[0, 32, 2, 4, 12, 13, 14, 15, 18, 21, 26, 27, 29, 31]",[],0,0,14
file_1509.json,"[2, 3, 4, 13, 14, 17, 28, 30, 31, 38, 40, 48, 57, 58, 67, 68, 72, 73, 75, 76, 82, 86, 87, 88, 90]",[],0,0,25
file_1510.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1511.json,"[9, 10, 21, 22, 25, 32, 35, 41, 45, 47, 49, 54, 60, 62, 71, 76, 78, 83, 92, 97, 115, 119]",[],0,0,22
file_1512.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1513.json,"[0, 1, 2, 4, 5]",[],0,0,5
file_1514.json,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10]",[],0,0,10
file_1515.json,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]",[],0,0,13
file_1516.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1517.json,"[130, 131, 140, 14, 16, 145, 146, 19, 144, 149, 27, 28, 64, 65, 72, 81, 82, 93, 94, 95, 99, 104, 106, 109, 110, 112, 113, 124]",[],0,0,28
file_1518.json,"[0, 1, 2, 3, 4, 6, 9]",[],0,0,7
file_1519.json,"[3, 4, 7, 8, 11, 12, 13, 22, 24, 25, 26, 27, 28, 29, 30, 32, 34, 40, 41, 49, 61, 63, 64, 75, 77]",[],0,0,25
file_1520.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1521.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1522.json,"[2, 3, 73, 74, 107, 10, 109, 114, 51, 84, 85, 55, 56, 28, 61, 63]",[],0,0,16
file_1523.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1524.json,"[3, 4, 38, 39, 10, 13, 15, 16, 19, 25, 31]",[],0,0,11
file_1525.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13]",[],0,0,12
file_1526.json,"[0, 33, 3, 4, 37, 41, 10, 13, 50, 19, 20, 21, 22, 23, 24, 26, 29]",[],0,0,17
file_1527.json,"[34, 35, 37, 38, 39, 40, 10, 25, 26, 31]",[],0,0,10
file_1528.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1529.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1530.json,"[0, 2, 4, 6, 7, 8, 10, 11, 13, 15, 16]",[],0,0,11
file_1531.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1532.json,"[0, 1, 2, 3, 5]",[],0,0,5
file_1533.json,"[1, 4, 5, 10, 11, 12, 14, 16, 17, 20, 21, 22]",[],0,0,12
file_1534.json,"[0, 2, 3, 6, 7, 9, 10, 11]",[],0,0,8
file_1535.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1536.json,"[0, 1, 2, 3, 4, 7, 8, 9, 10]",[],0,0,9
file_1537.json,"[0, 1, 2, 3, 4, 5, 7, 10, 11, 12, 13]",[],0,0,11
file_1538.json,"[1, 13, 17, 22, 24, 26, 42, 45, 47, 48, 52, 57, 60, 62, 66, 69, 74, 75, 76, 86, 97, 99]",[],0,0,22
file_1539.json,"[1, 2, 3, 4, 8, 9]",[],0,0,6
file_1540.json,"[1, 3, 8, 9, 10, 12, 16, 17, 18, 19, 21, 22, 23, 25, 26, 27]",[],0,0,16
file_1541.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1542.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1543.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1544.json,"[0, 3, 7, 9, 10, 11, 14, 17, 19, 23, 29, 33, 35, 36, 50, 51, 54, 60, 63, 73, 75, 78, 80, 81, 90, 95, 102]",[],0,0,27
file_1545.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[],0,0,12
file_1546.json,"[0, 2, 3, 4, 5, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 26]",[],0,0,18
file_1547.json,"[2, 3, 4, 5, 7, 8, 9, 10]",[],0,0,8
file_1548.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1549.json,"[0, 1, 2, 3, 4, 5, 7, 8]",[],0,0,8
file_1550.json,"[33, 5, 38, 40, 46, 49, 50, 53, 22, 54, 56, 30, 31]",[],0,0,13
file_1551.json,"[32, 37, 39, 7, 43, 77, 14, 45, 61, 21, 56, 24, 28, 29, 63]",[],0,0,15
file_1552.json,"[128, 4, 140, 150, 32, 38, 39, 42, 43, 47, 49, 70, 72, 78, 82, 89, 92, 94, 96, 104, 105, 108, 110, 112, 119, 126]",[],0,0,26
file_1553.json,"[1, 4, 262, 7, 136, 9, 134, 274, 286, 35, 36, 295, 297, 311, 315, 62, 196, 79, 208, 209, 83, 222, 102, 232, 107, 251]",[],0,0,26
file_1554.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1555.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1556.json,"[1, 2, 3, 4, 5, 7, 8, 9]",[],0,0,8
file_1557.json,"[100, 8, 40, 46, 113, 21, 85, 25, 61, 127]",[],0,0,10
file_1558.json,"[0, 2, 3, 4, 5, 6, 10]",[],0,0,7
file_1559.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1560.json,"[0, 5, 9, 10, 12, 13, 16, 17, 21, 22, 23, 28, 29, 30, 32, 33, 34, 35, 37, 38]",[],0,0,20
file_1561.json,"[0, 2, 4, 7, 9, 10, 11, 12, 13]",[],0,0,9
file_1562.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1563.json,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",[],0,0,9
file_1564.json,"[1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17]",[],0,0,14
file_1565.json,"[1, 2, 3, 4, 5, 6, 7]",[],0,0,7
file_1566.json,"[2, 103, 40, 41, 45, 15, 49, 19, 51, 84, 85, 25, 60]",[],0,0,13
file_1567.json,"[65, 35, 40, 104, 11, 77, 51, 116, 84, 24, 89, 90]",[],0,0,12
file_1568.json,"[1, 2, 3, 5, 6, 7, 8]",[],0,0,7
file_1569.json,"[3, 8, 14, 145, 32, 40, 44, 49, 51, 56, 60, 66, 71, 75, 76, 82, 85, 87, 93, 96, 102, 103, 106, 110]",[],0,0,24
file_1570.json,"[1, 2, 5, 6, 8, 11, 12, 13]",[],0,0,8
file_1571.json,"[3, 68, 35, 71, 10, 12, 47, 25, 60, 29]",[],0,0,10
file_1572.json,"[0, 1, 2, 3, 4, 5, 6, 7]",[],0,0,8
file_1573.json,"[37, 39, 8, 42, 76, 77, 12, 16, 17, 85, 55, 87, 22, 26, 30]",[],0,0,15
file_1574.json,"[131, 99, 5, 38, 39, 138, 139, 12, 108, 78, 44, 82, 149, 154, 29, 30, 63]",[],0,0,17
file_1575.json,"[33, 3, 5, 102, 9, 14, 16, 17, 50, 51, 84, 85, 94, 57, 58, 93, 30, 63]",[],0,0,18
file_1576.json,"[1, 67, 37, 7, 8, 10, 15, 51, 52, 59, 61]",[],0,0,11
file_1577.json,"[2, 3, 5, 6, 8, 9, 10, 11, 13]",[],0,0,9
file_1578.json,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10]",[],0,0,10
file_1579.json,"[1, 7, 8, 9, 10, 13, 14, 18, 19, 24, 25, 27, 31, 38, 40, 43, 48, 51, 56]",[],0,0,19
file_1580.json,"[0, 33, 32, 64, 38, 6, 41, 48, 21, 26, 27, 28]",[],0,0,12
file_1581.json,"[3, 10, 14, 24, 36, 49, 63, 64, 66, 68, 72, 76, 78, 80, 82, 92, 94, 102, 103]",[],0,0,19
file_1582.json,"[0, 129, 6, 147, 20, 22, 25, 26, 28, 32, 34, 43, 44, 56, 67, 73, 84, 88, 92, 97, 101, 102, 103, 104, 107, 124]",[],0,0,26
file_1583.json,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[],0,0,13
file_1584.json,"[0, 2, 6, 10, 11, 13, 14]",[],0,0,7
file_1585.json,"[5, 134, 11, 22, 150, 152, 179, 62, 192, 64, 76, 215, 219, 220, 94, 224, 97, 96, 231, 104, 114]",[],0,0,21
file_1586.json,"[0, 32, 4, 36, 37, 8, 41, 10, 40, 46, 48, 21, 22, 62, 57, 61, 30, 63]",[],0,0,18
file_1587.json,"[0, 2, 3, 7, 8, 9, 12, 18, 20, 23, 24, 25, 26, 29, 31, 39, 43, 46, 48, 49, 51, 59, 63]",[],0,0,23
file_1588.json,"[1, 2, 6, 9, 10, 11, 12, 15, 16, 17, 18]",[],0,0,11
file_1589.json,"[128, 129, 5, 8, 16, 21, 23, 24, 154, 28, 31, 32, 164, 182, 55, 61, 193, 199, 78, 79, 85, 220, 231, 233, 247, 250, 125, 254]",[],0,0,28
file_1590.json,"[0, 130, 34, 68, 36, 41, 73, 10, 16, 113, 50, 23, 87, 57]",[],0,0,14
file_1591.json,"[132, 4, 9, 138, 20, 151, 153, 34, 47, 50, 54, 60, 61, 65, 77, 80, 92, 93, 97, 99, 100, 105, 106, 112, 114, 122, 124]",[],0,0,27
file_1592.json,"[34, 67, 26, 5, 122, 71, 58, 13, 15, 80, 83, 117, 90, 123, 60, 62]",[],0,0,16
file_1593.json,"[1, 2, 6, 8, 9, 10, 11, 12, 14, 15, 16, 20, 21, 24]",[],0,0,14
file_1594.json,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,9
file_1595.json,"[0, 3, 5, 7, 10, 11, 17, 18, 19, 20, 24, 30, 32, 34, 37, 38, 40, 42, 44]",[],0,0,19
file_1596.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1597.json,"[33, 2, 3, 35, 34, 10, 12, 13, 16, 18, 20, 24, 25, 26, 30, 31]",[],0,0,16
file_1598.json,"[64, 66, 67, 34, 71, 8, 73, 42, 77, 45, 50, 20, 22, 86, 57, 94, 31]",[],0,0,17
file_1599.json,"[0, 33, 34, 35, 10, 11, 12, 13, 15, 19, 20, 23, 26, 30]",[],0,0,14
file_1600.json,"[1, 2, 3, 4, 5, 6, 9, 11, 13, 16, 17, 20, 21, 23, 24, 25, 30]",[],0,0,17
file_1601.json,"[4, 16, 20, 25, 28, 34, 35, 38, 43, 45, 50, 51, 52, 55, 57, 59, 61, 62, 63]",[],0,0,19
file_1602.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11]",[],0,0,11
file_1603.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1604.json,"[4, 8, 41, 43, 18, 83, 51, 20, 27]",[],0,0,9
file_1605.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1606.json,"[1, 11, 12, 20, 21, 22, 25, 30, 36, 38, 42, 51, 54, 58, 60, 61, 63, 64, 71, 73, 76, 79, 83, 88]",[],0,0,24
file_1607.json,"[0, 6, 8, 9, 10, 11, 13, 14, 17, 19, 20, 24, 26, 28, 29, 30, 31, 32, 34, 37]",[],0,0,20
file_1608.json,"[64, 65, 36, 70, 7, 8, 9, 11, 14, 49, 82, 18, 54, 57, 58, 59, 31]",[],0,0,17
file_1609.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1610.json,"[134, 10, 75, 238, 47, 176, 156, 242, 243, 185, 220, 190]",[],0,0,12
file_1611.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1612.json,"[2, 34, 5, 9, 10, 11, 44, 45, 46, 16, 17, 20, 22, 26]",[],0,0,14
file_1613.json,"[34, 67, 2, 75, 12, 47, 84, 21, 91, 93]",[],0,0,10
file_1614.json,"[1, 4, 5, 6, 7, 8, 9, 12, 13, 14, 16, 19]",[],0,0,12
file_1615.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1616.json,"[224, 37, 166, 40, 72, 75, 45, 238, 146, 116, 148, 25, 122, 27]",[],0,0,14
file_1617.json,"[64, 65, 66, 4, 7, 103, 8, 42, 109, 79, 112, 111, 54, 86, 24, 92, 31]",[],0,0,17
file_1618.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1619.json,"[1, 8, 9, 10, 12, 14, 15, 16, 17, 18, 19, 21, 22, 23, 25, 29, 30, 31, 33, 35, 37, 38]",[],0,0,22
file_1620.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",[],0,0,10
file_1621.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1622.json,"[0, 2, 3, 4, 5]",[],0,0,5
file_1623.json,"[0, 1, 2, 3, 4, 6, 7, 9, 10]",[],0,0,9
file_1624.json,"[0, 1, 2, 3, 4, 5]",[],0,0,6
file_1625.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",[],0,0,15
file_1626.json,"[1, 2, 4, 5, 6, 7, 10, 13, 20, 22, 27, 29, 30, 35, 38, 43, 46, 58, 60, 70, 73]",[],0,0,21
file_1627.json,"[121, 37, 8, 77, 46, 79, 80, 18, 114, 50, 86, 88, 89, 91, 61, 31]",[],0,0,16
file_1628.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]",[],0,0,10
file_1629.json,"[2, 3, 4, 7, 9, 11, 12]",[],0,0,7
file_1630.json,"[0, 16, 35, 39, 42, 171, 44, 46, 52, 196, 73, 204, 78, 81, 97, 101, 104, 110, 112, 118, 125]",[],0,0,21
file_1631.json,"[2, 6, 8, 11, 12, 13, 14, 16, 17, 18, 23, 28, 30, 31, 34, 39, 41, 42, 43, 49, 50, 52, 54, 55]",[],0,0,24
file_1632.json,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19]",[],0,0,16
file_1633.json,"[0, 1, 5, 9, 10, 13, 14, 15, 16, 17]",[],0,0,10
file_1634.json,"[6, 15, 16, 28, 32, 37, 41, 43, 55, 60, 65, 70, 71, 79, 80, 83, 87, 93, 95, 102, 103, 106]",[],0,0,22
file_1635.json,"[35, 7, 39, 41, 10, 12, 26, 29]",[],0,0,8
file_1636.json,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",[],0,0,9
file_1637.json,"[39, 44, 45, 14, 12, 49, 17, 20, 53, 52, 23, 30]",[],0,0,12
file_1638.json,"[0, 1, 2, 3, 4]",[],0,0,5
file_1639.json,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11]",[],0,0,10
file_1640.json,"[0, 1, 2, 3, 5, 6, 7, 8]",[],0,0,8
file_1641.json,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]",[],0,0,10
file_1642.json,"[0, 2, 3, 5, 6, 7, 8]",[],0,0,7
file_1643.json,"[0, 2, 3, 4, 6, 7]",[],0,0,6
file_1644.json,"[0, 1, 3, 4, 5, 6, 7, 8]",[],0,0,8
file_1645.json,"[0, 1, 2, 3, 4, 5, 6]",[],0,0,7
file_1646.json,"[1, 4, 10, 23, 25, 28, 37, 38, 39, 46, 47, 48, 53, 55, 72, 73, 74, 76, 77, 78, 79, 81]",[],0,0,22
file_1647.json,"[32, 129, 2, 99, 104, 10, 143, 113, 146, 147, 85, 53, 22, 86, 121, 122, 31]",[],0,0,17
file_1648.json,"[1, 2, 3, 4, 5, 6]",[],0,0,6
file_1649.json,"[32, 3, 4, 35, 38, 39, 11, 14, 20, 23, 25, 29, 30]",[],0,0,13
file_1650.json,"[1, 6, 10, 11, 13, 15, 18, 23, 24, 25, 26, 30, 31, 33, 34, 35, 39, 41, 43, 48]",[],0,0,20
